code,市場,銘柄名,現在値,業種,出来高,配当利回り,予PER,実PBR,単元株数,売上高,経常利益,自己資本比率,実ROE,優待月(上),優待月(下),単元倍率,特色,連結事業
6171,東証1部,土木管理総合試験所,378.0,,,,,,,,,,,,,,,
6172,マザーズ,メタップス,1086.0,,,,,,,,,,,,,,,
6173,マザーズ,アクアライン,730.0,,,,,,,,,,,,,,,
6175,東証1部,ネットマーケティング,541.0,,,,,,,,,,,,,,,
6176,マザーズ,ブランジスタ,490.0,,,,,,,,,,,,,,,
6177,マザーズ,ＡｐｐＢａｎｋ,173.0,,,,,,,,,,,,,,,
6178,東証1部,日本郵政,939.3,,,,,,,,,,,,,,,
6180,マザーズ,ＧＭＯメディア,1914.0,,,,,,,,,,,,,,,
6181,マザーズ,タメニー,132.0,,,,,,,,,,,,,,,
6182,マザーズ,ロゼッタ,2046.0,,,,,,,,,,,,,,,
6183,東証1部,ベルシステム２４ホールディングス,1612.0,,,,,,,,,,,,,,,
6184,東証1部,鎌倉新書,1207.0,,,,,,,,,,,,,,,
6185,東証1部,ＳＭＮ,795.0,,,,,,,,,,,,,,,
6186,東証1部,一蔵,408.0,,,,,,,,,,,,,,,
6188,東証2部,富士ソフトサービスビューロ,373.0,,,,,,,,,,,,,,,
6189,東証1部,グローバルキッズＣＯＭＰＡＮＹ,969.0,,,,,,,,,,,,,,,
6190,マザーズ,フェニックスバイオ,597.0,,,,,,,,,,,,,,,
6191,東証1部,エアトリ,2487.0,,,,,,,,,,,,,,,
6192,マザーズ,ハイアス・アンド・カンパニー,152.0,,,,,,,,,,,,,,,
6193,マザーズ,バーチャレクス・ホールディングス,651.0,,,,,,,,,,,,,,,
6194,東証1部,アトラエ,1577.0,,,,,,,,,,,,,,,
6195,マザーズ,ホープ,1323.0,,,,,,,,,,,,,,,
6196,東証1部,ストライク,4145.0,,,,,,,,,,,,,,,
6197,東証1部,ソラスト,1294.0,,,,,,,,,,,,,,,
6198,マザーズ,キャリア,510.0,,,,,,,,,,,,,,,
6199,東証1部,セラク,2085.0,,,,,,,,,,,,,,,
6200,東証1部,インソース,2349.0,,,,,,,,,,,,,,,
6201,東証1部,豊田自動織機,9340.0,,,,,,,,,,,,,,,
6203,東証1部,豊和工業,811.0,,,,,,,,,,,,,,,
6205,東証1部,ＯＫＫ,423.0,,,,,,,,,,,,,,,
6208,東証1部,石川製作所,1701.0,,,,,,,,,,,,,,,
6210,東証1部,東洋機械金属,513.0,,,,,,,,,,,,,,,
6217,東証1部,津田駒工業,916.0,,,,,,,,,,,,,,,
6218,東証1部,エンシュウ,895.0,,,,,,,,,,,,,,,
6222,東証1部,島精機製作所,2228.0,,,,,,,,,,,,,,,
6229,東証2部,オーケーエム,1576.0,,,,,,,,,,,,,,,
6230,東証2部,ＳＡＮＥＩ,3760.0,,,,,,,,,,,,,,,
6231,東証2部,木村工機,2529.0,,,,,,,,,,,,,,,
6232,マザーズ,自律制御システム研究所,2506.0,,,,,,,,,,,,,,,
6233,東証JQS,極東産機,586.0,,,,,,,,,,,,,,,
6235,東証1部,オプトラン,2669.0,,,,,,,,,,,,,,,
6236,東証1部,ＮＣホールディングス,813.0,,,,,,,,,,,,,,,
6237,東証1部,イワキ,974.0,,,,,,,,,,,,,,,
6238,東証1部,フリュー,1091.0,,,,,,,,,,,,,,,
6239,東証JQS,ナガオカ,911.0,,,,,,,,,,,,,,,
6240,東証1部,ヤマシンフィルタ,797.0,,,,,,,,,,,,,,,
6245,東証2部,ヒラノテクシード,2513.0,,,,,,,,,,,,,,,
6246,東証2部,テクノスマート,1335.0,,,,,,,,,,,,,,,
6247,東証1部,日阪製作所,846.0,,,,,,,,,,,,,,,
6248,東証JQS,横田製作所,1108.0,,,,,,,,,,,,,,,
6249,東証JQS,ゲームカード・ジョイコホールディングス,1246.0,,,,,,,,,,,,,,,
6250,東証1部,やまびこ,1292.0,,,,,,,,,,,,,,,
6254,東証2部,野村マイクロ・サイエンス,3345.0,,,,,,,,,,,,,,,
6255,マザーズ,エヌ・ピー・シー,650.0,,,,,,,,,,,,,,,
6257,東証JQS,藤商事,892.0,,,,,,,,,,,,,,,
6258,東証1部,平田機工,6380.0,,,,,,,,,,,,,,,
6262,東証1部,ペガサスミシン製造,498.0,,,,,,,,,,,,,,,
6264,東証1部,マルマエ,1543.0,,,,,,,,,,,,,,,
6265,東証JQS,妙徳,1600.0,,,,,,,,,,,,,,,
6266,東証1部,タツモ,1551.0,,,,,,,,,,,,,,,
6267,東証JQS,ゼネラルパッカー,2200.0,,,,,,,,,,,,,,,
6268,東証1部,ナブテスコ,4845.0,,,,,,,,,,,,,,,
6269,東証1部,三井海洋開発,2184.0,,,,,,,,,,,,,,,
6271,東証2部,ニッセイ,999.0,,,,,,,,,,,,,,,
6272,東証1部,レオン自動機,1333.0,,,,,,,,,,,,,,,
6273,東証1部,ＳＭＣ,62820.0,,,,,,,,,,,,,,,
6276,東証JQS,シリウスビジョン,390.0,,,,,,,,,,,,,,,
6277,東証1部,ホソカワミクロン,5740.0,,,,,,,,,,,,,,,
6278,東証1部,ユニオンツール,3670.0,,,,,,,,,,,,,,,
6279,東証2部,瑞光,1082.0,,,,,,,,,,,,,,,
6281,東証JQS,前田製作所,571.0,,,,,,,,,,,,,,,
6282,東証1部,オイレス工業,1615.0,,,,,,,,,,,,,,,
6284,東証1部,日精エー・エス・ビー機械,5400.0,,,,,,,,,,,,,,,
6286,東証JQS,靜甲,610.0,,,,,,,,,,,,,,,
6287,東証1部,サトーホールディングス,2653.0,,,,,,,,,,,,,,,
6289,東証1部,技研製作所,4590.0,,,,,,,,,,,,,,,
6291,東証1部,日本エアーテック,1166.0,,,,,,,,,,,,,,,
6292,東証1部,カワタ,875.0,,,,,,,,,,,,,,,
6293,東証1部,日精樹脂工業,1154.0,,,,,,,,,,,,,,,
6294,東証1部,オカダアイヨン,1207.0,,,,,,,,,,,,,,,
6295,名証2部,富士変速機,327.0,,,,,,,,,,,,,,,
6297,東証JQS,鉱研工業,493.0,,,,,,,,,,,,,,,
6298,東証1部,ワイエイシイホールディングス,929.0,,,,,,,,,,,,,,,
6299,東証2部,神鋼環境ソリューション,2607.0,,,,,,,,,,,,,,,
6301,東証1部,コマツ,3344.0,,,,,,,,,,,,,,,
6302,東証1部,住友重機械工業,3305.0,,,,,,,,,,,,,,,
6303,東証2部,ササクラ,2500.0,,,,,,,,,,,,,,,
6305,東証1部,日立建機,3615.0,,,,,,,,,,,,,,,
6306,東証1部,日工,703.0,,,,,,,,,,,,,,,
6307,東証2部,サンセイ,483.0,,,,,,,,,,,,,,,
6309,東証1部,巴工業,2123.0,,,,,,,,,,,,,,,
6310,東証1部,井関農機,1478.0,,,,,,,,,,,,,,,
6312,東証JQS,フロイント産業,787.0,,,,,,,,,,,,,,,
6315,東証1部,ＴＯＷＡ,1827.0,,,,,,,,,,,,,,,
6316,東証1部,丸山製作所,1657.0,,,,,,,,,,,,,,,
6317,東証1部,北川鉄工所,1587.0,,,,,,,,,,,,,,,
6319,東証1部,シンニッタン,260.0,,,,,,,,,,,,,,,
6322,東証2部,タクミナ,1200.0,,,,,,,,,,,,,,,
6323,東証1部,ローツェ,8910.0,,,,,,,,,,,,,,,
6324,東証JQS,ハーモニック・ドライブ・システムズ,6130.0,,,,,,,,,,,,,,,
6325,東証1部,タカキタ,635.0,,,,,,,,,,,,,,,
6326,東証1部,クボタ,2632.0,,,,,,,,,,,,,,,
6327,東証JQS,北川精機,728.0,,,,,,,,,,,,,,,
6328,東証1部,荏原実業,5460.0,,,,,,,,,,,,,,,
6330,東証1部,東洋エンジニアリング,726.0,,,,,,,,,,,,,,,
6331,東証1部,三菱化工機,2563.0,,,,,,,,,,,,,,,
6332,東証1部,月島機械,1231.0,,,,,,,,,,,,,,,
6333,東証1部,帝国電機製作所,1307.0,,,,,,,,,,,,,,,
6334,東証2部,明治機械,265.0,,,,,,,,,,,,,,,
6335,東証1部,東京機械製作所,572.0,,,,,,,,,,,,,,,
6336,東証2部,石井表記,694.0,,,,,,,,,,,,,,,
6337,東証JQS,テセック,2598.0,,,,,,,,,,,,,,,
6338,東証2部,タカトリ,911.0,,,,,,,,,,,,,,,
6339,東証1部,新東工業,755.0,,,,,,,,,,,,,,,
6340,東証1部,澁谷工業,3500.0,,,,,,,,,,,,,,,
6342,東証2部,太平製作所,1723.0,,,,,,,,,,,,,,,
6343,東証2部,フリージア・マクロス,123.0,,,,,,,,,,,,,,,
6345,東証1部,アイチコーポレーション,872.0,,,,,,,,,,,,,,,
6346,東証2部,キクカワエンタープライズ,3735.0,,,,,,,,,,,,,,,
6347,東証JQS,プラコー,1694.0,,,,,,,,,,,,,,,
6349,東証1部,小森コーポレーション,804.0,,,,,,,,,,,,,,,
6351,東証1部,鶴見製作所,1810.0,,,,,,,,,,,,,,,
6355,東証1部,住友精密工業,2149.0,,,,,,,,,,,,,,,
6356,東証1部,日本ギア工業,321.0,,,,,,,,,,,,,,,
6357,東証2部,三精テクノロジーズ,849.0,,,,,,,,,,,,,,,
6358,東証1部,酒井重工業,2066.0,,,,,,,,,,,,,,,
6360,東証2部,東京自働機械製作所,1690.0,,,,,,,,,,,,,,,
6361,東証1部,荏原,5050.0,,,,,,,,,,,,,,,
6362,東証1部,石井鐵工所,2955.0,,,,,,,,,,,,,,,
6363,東証1部,酉島製作所,885.0,,,,,,,,,,,,,,,
6364,東証1部,北越工業,1109.0,,,,,,,,,,,,,,,
6365,東証2部,電業社機械製作所,3630.0,,,,,,,,,,,,,,,
6366,東証2部,千代田化工建設,419.0,,,,,,,,,,,,,,,
6367,東証1部,ダイキン工業,21540.0,,,,,,,,,,,,,,,
6368,東証1部,オルガノ,6180.0,,,,,,,,,,,,,,,
6369,東証1部,トーヨーカネツ,2492.0,,,,,,,,,,,,,,,
6370,東証1部,栗田工業,4805.0,,,,,,,,,,,,,,,
6371,東証1部,椿本チエイン,3110.0,,,,,,,,,,,,,,,
6373,東証1部,大同工業,1023.0,,,,,,,,,,,,,,,
6376,東証1部,日機装,1186.0,,,,,,,,,,,,,,,
6378,東証1部,木村化工機,869.0,,,,,,,,,,,,,,,
6379,東証1部,レイズネクスト,1231.0,,,,,,,,,,,,,,,
6380,東証2部,オリエンタルチエン工業,663.0,,,,,,,,,,,,,,,
6381,東証1部,アネスト岩田,1005.0,,,,,,,,,,,,,,,
6382,東証2部,トリニティ工業,823.0,,,,,,,,,,,,,,,
6383,東証1部,ダイフク,9630.0,,,,,,,,,,,,,,,
6384,東証JQS,昭和真空,1554.0,,,,,,,,,,,,,,,
6387,東証1部,サムコ,3035.0,,,,,,,,,,,,,,,
6390,東証1部,加藤製作所,999.0,,,,,,,,,,,,,,,
6391,東証2部,加地テック,5470.0,,,,,,,,,,,,,,,
6392,東証2部,ヤマダコーポレーション,2400.0,,,,,,,,,,,,,,,
6393,東証1部,油研工業,1754.0,,,,,,,,,,,,,,,
6395,東証1部,タダノ,1113.0,,,,,,,,,,,,,,,
6396,東証2部,宇野澤組鐵工所,2629.0,,,,,,,,,,,,,,,
6400,東証JQS,不二精機,636.0,,,,,,,,,,,,,,,
6402,東証2部,兼松エンジニアリング,1334.0,,,,,,,,,,,,,,,
6403,東証JQS,水道機工,2011.0,,,,,,,,,,,,,,,
6405,東証JQS,鈴茂器工,1695.0,,,,,,,,,,,,,,,
6406,東証1部,フジテック,2307.0,,,,,,,,,,,,,,,
6407,東証1部,ＣＫＤ,2285.0,,,,,,,,,,,,,,,
6408,東証JQS,小倉クラッチ,2850.0,,,,,,,,,,,,,,,
6409,東証1部,キトー,1797.0,,,,,,,,,,,,,,,
6411,東証JQS,中野冷機,5620.0,,,,,,,,,,,,,,,
6412,東証1部,平和,1891.0,,,,,,,,,,,,,,,
6413,東証1部,理想科学工業,1529.0,,,,,,,,,,,,,,,
6414,東証JQS,川重冷熱工業,1500.0,,,,,,,,,,,,,,,
6416,東証JQS,桂川電機,639.0,,,,,,,,,,,,,,,
6417,東証1部,ＳＡＮＫＹＯ,2700.0,,,,,,,,,,,,,,,
6418,東証1部,日本金銭機械,564.0,,,,,,,,,,,,,,,
6419,東証1部,マースグループホールディングス,1595.0,,,,,,,,,,,,,,,
6420,東証1部,フクシマガリレイ,4505.0,,,,,,,,,,,,,,,
6424,東証JQS,高見沢サイバネティックス,901.0,,,,,,,,,,,,,,,
6425,東証JQS,ユニバーサルエンターテインメント,2528.0,,,,,,,,,,,,,,,
6428,東証1部,オーイズミ,378.0,,,,,,,,,,,,,,,
6430,東証1部,ダイコク電機,902.0,,,,,,,,,,,,,,,
6432,東証1部,竹内製作所,2946.0,,,,,,,,,,,,,,,
6433,東証JQS,ヒーハイスト,497.0,,,,,,,,,,,,,,,
6436,東証1部,アマノ,2860.0,,,,,,,,,,,,,,,
6439,名証2部,中日本鋳工,518.0,,,,,,,,,,,,,,,
6440,東証1部,ＪＵＫＩ,851.0,,,,,,,,,,,,,,,
6444,東証1部,サンデンホールディングス,353.0,,,,,,,,,,,,,,,
6445,東証1部,蛇の目ミシン工業,780.0,,,,,,,,,,,,,,,
6448,東証1部,ブラザー工業,2202.0,,,,,,,,,,,,,,,
6454,東証1部,マックス,1639.0,,,,,,,,,,,,,,,
6455,東証1部,モリタホールディングス,1619.0,,,,,,,,,,,,,,,
6457,東証1部,グローリー,2242.0,,,,,,,,,,,,,,,
6458,東証1部,新晃工業,2036.0,,,,,,,,,,,,,,,
6459,東証1部,大和冷機工業,1087.0,,,,,,,,,,,,,,,
6460,東証1部,セガサミーホールディングス,1379.0,,,,,,,,,,,,,,,
6461,東証1部,日本ピストンリング,1171.0,,,,,,,,,,,,,,,
6462,東証1部,リケン,2582.0,,,,,,,,,,,,,,,
6463,東証1部,ＴＰＲ,1552.0,,,,,,,,,,,,,,,
6464,東証1部,ツバキ・ナカシマ,1665.0,,,,,,,,,,,,,,,
6465,東証1部,ホシザキ,9930.0,,,,,,,,,,,,,,,
6466,東証2部,ＴＶＥ,2161.0,,,,,,,,,,,,,,,
6467,東証JQS,ニチダイ,475.0,,,,,,,,,,,,,,,
6469,東証JQS,放電精密加工研究所,719.0,,,,,,,,,,,,,,,
6470,東証1部,大豊工業,956.0,,,,,,,,,,,,,,,
6471,東証1部,日本精工,1029.0,,,,,,,,,,,,,,,
6472,東証1部,ＮＴＮ,324.0,,,,,,,,,,,,,,,
6473,東証1部,ジェイテクト,1098.0,,,,,,,,,,,,,,,
6474,東証1部,不二越,4205.0,,,,,,,,,,,,,,,
6479,東証1部,ミネベアミツミ,2802.0,,,,,,,,,,,,,,,
6480,東証1部,日本トムソン,620.0,,,,,,,,,,,,,,,
6481,東証1部,ＴＨＫ,3465.0,,,,,,,,,,,,,,,
6482,東証1部,ユーシン精機,839.0,,,,,,,,,,,,,,,
6484,東証JQS,ＫＶＫ,1999.0,,,,,,,,,,,,,,,
6485,東証1部,前澤給装工業,1106.0,,,,,,,,,,,,,,,
6486,東証1部,イーグル工業,1148.0,,,,,,,,,,,,,,,
6488,東証JQS,ヨシタケ,555.0,,,,,,,,,,,,,,,
6489,東証1部,前澤工業,643.0,,,,,,,,,,,,,,,
6490,東証1部,日本ピラー工業,1977.0,,,,,,,,,,,,,,,
6492,東証2部,岡野バルブ製造,2541.0,,,,,,,,,,,,,,,
6493,東証2部,日鍛バルブ,272.0,,,,,,,,,,,,,,,
6494,東証JQS,ＮＦＫホールディングス,108.0,,,,,,,,,,,,,,,
6495,東証2部,宮入バルブ製作所,148.0,,,,,,,,,,,,,,,
6496,東証2部,中北製作所,2928.0,,,,,,,,,,,,,,,
6497,東証JQS,ハマイ,1030.0,,,,,,,,,,,,,,,
6498,東証1部,キッツ,743.0,,,,,,,,,,,,,,,
6501,東証1部,日立製作所,5482.0,,,,,,,,,,,,,,,
6502,東証1部,東芝,4555.0,,,,,,,,,,,,,,,
6503,東証1部,三菱電機,1666.0,,,,,,,,,,,,,,,
6504,東証1部,富士電機,4825.0,,,,,,,,,,,,,,,
6505,東証1部,東洋電機製造,1252.0,,,,,,,,,,,,,,,
6506,東証1部,安川電機,4865.0,,,,,,,,,,,,,,,
6507,東証1部,シンフォニアテクノロジー,1266.0,,,,,,,,,,,,,,,
6508,東証1部,明電舎,2348.0,,,,,,,,,,,,,,,
6513,東証1部,オリジン,1332.0,,,,,,,,,,,,,,,
6516,東証1部,山洋電気,7240.0,,,,,,,,,,,,,,,
6517,東証1部,デンヨー,2046.0,,,,,,,,,,,,,,,
6518,東証JQS,三相電機,974.0,,,,,,,,,,,,,,,
6521,マザーズ,オキサイド,7060.0,,,,,,,,,,,,,,,
6531,マザーズ,リファインバース,1136.0,,,,,,,,,,,,,,,
6532,東証1部,ベイカレント・コンサルティング,32300.0,,,,,,,,,,,,,,,
6533,東証1部,Ｏｒｃｈｅｓｔｒａ　Ｈｏｌｄｉｎｇｓ,2897.0,,,,,,,,,,,,,,,
6535,東証1部,アイモバイル,1278.0,,,,,,,,,,,,,,,
6537,マザーズ,ＷＡＳＨハウス,627.0,,,,,,,,,,,,,,,
6538,東証1部,キャリアインデックス,536.0,,,,,,,,,,,,,,,
6539,東証1部,ＭＳ－Ｊａｐａｎ,1072.0,,,,,,,,,,,,,,,
6540,東証1部,船場,828.0,,,,,,,,,,,,,,,
6541,東証1部,グレイステクノロジー,1985.0,,,,,,,,,,,,,,,
6542,東証JQS,ＦＣホールディングス,930.0,,,,,,,,,,,,,,,
6543,東証JQS,日宣,1226.0,,,,,,,,,,,,,,,
6544,東証1部,ジャパンエレベーターサービスホールディングス,2202.0,,,,,,,,,,,,,,,
6545,マザーズ,インターネットインフィニティー,538.0,,,,,,,,,,,,,,,
6546,東証1部,フルテック,1365.0,,,,,,,,,,,,,,,
6547,東証1部,グリーンズ,541.0,,,,,,,,,,,,,,,
6548,マザーズ,旅工房,1091.0,,,,,,,,,,,,,,,
6549,東証JQS,ディーエムソリューションズ,1341.0,,,,,,,,,,,,,,,
6550,マザーズ,Ｆｒｉｎｇｅ８１,320.0,,,,,,,,,,,,,,,
6551,東証1部,ツナググループ・ホールディングス,292.0,,,,,,,,,,,,,,,
6552,東証1部,ＧａｍｅＷｉｔｈ,663.0,,,,,,,,,,,,,,,
6553,東証1部,ソウルドアウト,1559.0,,,,,,,,,,,,,,,
6554,マザーズ,エスユーエス,437.0,,,,,,,,,,,,,,,
6555,東証1部,ＭＳ＆Ｃｏｎｓｕｌｔｉｎｇ,587.0,,,,,,,,,,,,,,,
6556,東証1部,ウェルビー,1473.0,,,,,,,,,,,,,,,
6557,マザーズ,ｇｌｏｂａｌ　ｂｒｉｄｇｅ　ＨＯＬＤＩＮＧＳ,982.0,,,,,,,,,,,,,,,
6558,マザーズ,クックビズ,1125.0,,,,,,,,,,,,,,,
6560,東証1部,エル・ティー・エス,3450.0,,,,,,,,,,,,,,,
6561,マザーズ,ＨＡＮＡＴＯＵＲ　ＪＡＰＡＮ,895.0,,,,,,,,,,,,,,,
6562,マザーズ,ジーニー,1141.0,,,,,,,,,,,,,,,
6563,マザーズ,みらいワークス,930.0,,,,,,,,,,,,,,,
6564,東証1部,ミダック,5300.0,,,,,,,,,,,,,,,
6565,東証JQS,ＡＢホテル,1134.0,,,,,,,,,,,,,,,
6566,東証2部,要興業,928.0,,,,,,,,,,,,,,,
6567,マザーズ,ＳＥＲＩＯホールディングス,930.0,,,,,,,,,,,,,,,
6568,マザーズ,神戸天然物化学,1426.0,,,,,,,,,,,,,,,
6569,東証1部,日総工産,722.0,,,,,,,,,,,,,,,
6570,東証2部,共和コーポレーション,454.0,,,,,,,,,,,,,,,
6571,東証1部,キュービーネットホールディングス,1734.0,,,,,,,,,,,,,,,
6572,東証1部,ＲＰＡホールディングス,688.0,,,,,,,,,,,,,,,
6573,マザーズ,アジャイルメディア・ネットワーク,507.0,,,,,,,,,,,,,,,
6574,マザーズ,コンヴァノ,611.0,,,,,,,,,,,,,,,
6575,マザーズ,ヒューマン・アソシエイツ・ホールディングス,648.0,,,,,,,,,,,,,,,
6577,マザーズ,ベストワンドットコム,2651.0,,,,,,,,,,,,,,,
6578,東証2部,エヌリンクス,346.0,,,,,,,,,,,,,,,
6579,マザーズ,ログリー,1307.0,,,,,,,,,,,,,,,
6580,マザーズ,ライトアップ,2635.0,,,,,,,,,,,,,,,
6584,東証1部,三桜工業,1105.0,,,,,,,,,,,,,,,
6586,東証1部,マキタ,5000.0,,,,,,,,,,,,,,,
6588,東証1部,東芝テック,4355.0,,,,,,,,,,,,,,,
6590,東証1部,芝浦メカトロニクス,5970.0,,,,,,,,,,,,,,,
6592,東証1部,マブチモーター,4290.0,,,,,,,,,,,,,,,
6594,東証1部,日本電産,12250.0,,,,,,,,,,,,,,,
6597,マザーズ,ＨＰＣシステムズ,3175.0,,,,,,,,,,,,,,,
6599,東証JQS,エブレン,3200.0,,,,,,,,,,,,,,,
6612,マザーズ,バルミューダ,6890.0,,,,,,,,,,,,,,,
6613,マザーズ,ＱＤレーザ,1423.0,,,,,,,,,,,,,,,
6614,東証JQS,シキノハイテック,1638.0,,,,,,,,,,,,,,,
6615,東証1部,ユー・エム・シー・エレクトロニクス,795.0,,,,,,,,,,,,,,,
6616,東証1部,トレックス・セミコンダクター,1908.0,,,,,,,,,,,,,,,
6617,東証1部,東光高岳,1403.0,,,,,,,,,,,,,,,
6618,マザーズ,大泉製作所,801.0,,,,,,,,,,,,,,,
6619,東証1部,ダブル・スコープ,664.0,,,,,,,,,,,,,,,
6620,東証1部,宮越ホールディングス,912.0,,,,,,,,,,,,,,,
6622,東証1部,ダイヘン,4785.0,,,,,,,,,,,,,,,
6623,名証1部,愛知電機,2783.0,,,,,,,,,,,,,,,
6625,東証JQS,ＪＡＬＣＯホールディングス,182.0,,,,,,,,,,,,,,,
6626,東証JQS,ＳＥＭＩＴＥＣ,4160.0,,,,,,,,,,,,,,,
6627,東証2部,テラプローブ,1384.0,,,,,,,,,,,,,,,
6628,東証JQS,オンキヨーホームエンターテイメント,7.0,,,,,,,,,,,,,,,
6629,東証JQS,テクノホライゾン,1691.0,,,,,,,,,,,,,,,
6630,東証1部,ヤーマン,1457.0,,,,,,,,,,,,,,,
6632,東証1部,ＪＶＣケンウッド,227.0,,,,,,,,,,,,,,,
6633,東証2部,Ｃ＆Ｇシステムズ,350.0,,,,,,,,,,,,,,,
6634,東証JQS,ネクスグループ,164.0,,,,,,,,,,,,,,,
6635,東証JQS,大日光・エンジニアリング,588.0,,,,,,,,,,,,,,,
6637,東証JQS,寺崎電気産業,1212.0,,,,,,,,,,,,,,,
6638,東証1部,ミマキエンジニアリング,667.0,,,,,,,,,,,,,,,
6639,東証2部,コンテック,1665.0,,,,,,,,,,,,,,,
6640,東証1部,Ｉ－ＰＥＸ,2217.0,,,,,,,,,,,,,,,
6641,東証1部,日新電機,1254.0,,,,,,,,,,,,,,,
6643,東証2部,戸上電機製作所,1849.0,,,,,,,,,,,,,,,
6644,東証1部,大崎電気工業,606.0,,,,,,,,,,,,,,,
6645,東証1部,オムロン,8310.0,,,,,,,,,,,,,,,
6647,東証2部,森尾電機,1740.0,,,,,,,,,,,,,,,
6648,東証JQS,かわでん,2553.0,,,,,,,,,,,,,,,
6651,東証1部,日東工業,1891.0,,,,,,,,,,,,,,,
6652,東証1部,ＩＤＥＣ,1950.0,,,,,,,,,,,,,,,
6653,東証1部,正興電機製作所,1672.0,,,,,,,,,,,,,,,
6654,東証1部,不二電機工業,1287.0,,,,,,,,,,,,,,,
6655,名証2部,東洋電機,822.0,,,,,,,,,,,,,,,
6656,東証2部,インスペック,1924.0,,,,,,,,,,,,,,,
6658,東証JQS,シライ電子工業,265.0,,,,,,,,,,,,,,,
6659,東証JQS,メディアリンクス,435.0,,,,,,,,,,,,,,,
6662,東証JQS,ユビテック,277.0,,,,,,,,,,,,,,,
6663,東証JQS,太洋工業,454.0,,,,,,,,,,,,,,,
6664,東証JQS,オプトエレクトロニクス,549.0,,,,,,,,,,,,,,,
6666,東証JQS,リバーエレテック,1016.0,,,,,,,,,,,,,,,
6668,東証2部,アドテック　プラズマ　テクノロジー,1625.0,,,,,,,,,,,,,,,
6670,東証2部,ＭＣＪ,960.0,,,,,,,,,,,,,,,
6674,東証1部,ジーエス・ユアサ　コーポレーション,2928.0,,,,,,,,,,,,,,,
6675,東証1部,サクサホールディングス,1407.0,,,,,,,,,,,,,,,
6676,東証1部,メルコホールディングス,4615.0,,,,,,,,,,,,,,,
6677,東証JQS,エスケーエレクトロニクス,1053.0,,,,,,,,,,,,,,,
6678,東証1部,テクノメディカ,1629.0,,,,,,,,,,,,,,,
6694,東証JQS,ズーム,2860.0,,,,,,,,,,,,,,,
6696,マザーズ,ピースリー,652.0,,,,,,,,,,,,,,,
6697,マザーズ,テックポイント,1780.0,,,,,,,,,,,,,,,
6698,東証2部,ヴィスコ・テクノロジーズ,1023.0,,,,,,,,,,,,,,,
6699,東証1部,ダイヤモンドエレクトリックホールディングス,2554.0,,,,,,,,,,,,,,,
6701,東証1部,ＮＥＣ,5080.0,,,,,,,,,,,,,,,
6702,東証1部,富士通,17125.0,,,,,,,,,,,,,,,
6703,東証1部,ＯＫＩ,979.0,,,,,,,,,,,,,,,
6704,東証1部,岩崎通信機,925.0,,,,,,,,,,,,,,,
6706,東証1部,電気興業,2325.0,,,,,,,,,,,,,,,
6707,東証1部,サンケン電気,5200.0,,,,,,,,,,,,,,,
6709,東証2部,明星電気,1040.0,,,,,,,,,,,,,,,
6715,東証1部,ナカヨ,1512.0,,,,,,,,,,,,,,,
6718,東証1部,アイホン,2033.0,,,,,,,,,,,,,,,
6721,東証2部,ウインテスト,263.0,,,,,,,,,,,,,,,
6723,東証1部,ルネサスエレクトロニクス,1157.0,,,,,,,,,,,,,,,
6724,東証1部,セイコーエプソン,1864.0,,,,,,,,,,,,,,,
6727,東証1部,ワコム,697.0,,,,,,,,,,,,,,,
6728,東証1部,アルバック,4710.0,,,,,,,,,,,,,,,
6730,東証1部,アクセル,921.0,,,,,,,,,,,,,,,
6731,東証2部,ピクセラ,25.0,,,,,,,,,,,,,,,
6734,東証JQS,ニューテック,1536.0,,,,,,,,,,,,,,,
6736,東証JQS,サン電子,3285.0,,,,,,,,,,,,,,,
6737,東証1部,ＥＩＺＯ,4535.0,,,,,,,,,,,,,,,
6740,東証1部,ジャパンディスプレイ,41.0,,,,,,,,,,,,,,,
6741,東証1部,日本信号,961.0,,,,,,,,,,,,,,,
6742,東証1部,京三製作所,424.0,,,,,,,,,,,,,,,
6743,東証2部,大同信号,693.0,,,,,,,,,,,,,,,
6744,東証1部,能美防災,2089.0,,,,,,,,,,,,,,,
6745,東証1部,ホーチキ,1250.0,,,,,,,,,,,,,,,
6748,東証1部,星和電機,549.0,,,,,,,,,,,,,,,
6750,東証1部,エレコム,2104.0,,,,,,,,,,,,,,,
6752,東証1部,パナソニック,1202.0,,,,,,,,,,,,,,,
6753,東証1部,シャープ,1902.0,,,,,,,,,,,,,,,
6754,東証1部,アンリツ,2045.0,,,,,,,,,,,,,,,
6755,東証1部,富士通ゼネラル,2664.0,,,,,,,,,,,,,,,
6757,東証JQS,ＯＳＧコーポレーション,1602.0,,,,,,,,,,,,,,,
6758,東証1部,ソニーグループ,10395.0,,,,,,,,,,,,,,,
6762,東証1部,ＴＤＫ,13820.0,,,,,,,,,,,,,,,
6763,東証1部,帝国通信工業,1167.0,,,,,,,,,,,,,,,
6768,東証1部,タムラ製作所,546.0,,,,,,,,,,,,,,,
6769,東証JQS,ザインエレクトロニクス,855.0,,,,,,,,,,,,,,,
6770,東証1部,アルプスアルパイン,1133.0,,,,,,,,,,,,,,,
6771,東証1部,池上通信機,838.0,,,,,,,,,,,,,,,
6772,東証2部,東京コスモス電機,842.0,,,,,,,,,,,,,,,
